fips_cd,county_name,state_cd,proj_X,proj_Y,med_income21,gini,ln_pop_den,pct_internet_access21,pct_bach_higher_18_22,pct_all_age_poverty21,sex_ratio17_21,median_age17_21,pct_blck17_21,pct_hisplat17_21
27001,"Aitkin County, Minnesota",MN,198632.7561,2626877.29,-0.149506198220618,-0.558013731502315,-0.989821526067295,-0.134876465484107,-0.511299080078897,-0.659466323271961,0.0409233071316593,2.66744884420165,-0.601228168942155,-0.595657731551026
12001,"Alachua County, Florida",FL,1315491.855,827927.3613,-0.180118631695564,1.78851750753798,1.05810543286005,0.665047977373523,2.31585346761497,0.788683188867333,-0.727258788229921,-1.75878972097871,0.748962116109242,0.0477771051191528
37001,"Alamance County, North Carolina",NC,1474728.082,1572762.377,0.00691346185781099,0.205909507345107,1.24216383779453,0.467522200907819,0.384629544190287,-0.376900564805757,-0.92577775669415,-0.470137986812277,0.740915990985018,0.232919634993951
06001,"Alameda County, California",CA,-2234723.203,1929488.47,3.30673629088609,0.433169825711904,2.26332774948946,1.42643291341117,2.73395349227392,-0.924371721834027,-0.347483370298353,-0.656899107705963,0.0810221662111499,0.890673307396117
08003,"Alamosa County, Colorado",CO,-854832.5112,1658999.349,-0.509087083468254,1.1286411614368,-0.391888380528598,0.925336827872486,0.474222406617205,0.647400309634231,0.0063982691378799,-1.60938082426376,-0.477929661795882,2.67735832235303
36001,"Albany County, New York",NY,1780443.169,2385249.289,1.03819038741698,0.389360607713486,1.48641824143588,0.775941238223926,2.08689393030173,-0.482862724230584,-0.63231493374703,-0.656899107705963,0.213412453144128,-0.249962904543409
56001,"Albany County, Wyoming",WY,-802548.1085,2113096.811,-0.370639884333179,0.654953991828898,-0.922734348511951,1.06503792121115,3.23169161686791,0.541438150209404,0.722792807508791,-2.43112975619598,-0.562026829595142,0.00659473685555571
51003,"Albemarle County, Virginia",VA,1508273.528,1804178.516,2.17954040710542,0.92054737594431,0.7017398750274,1.0483394921404,3.64979164152687,-1.34822035953333,-0.856727680706592,-0.414109650544172,-0.0191658073938188,-0.280601222849458
26001,"Alcona County, Michigan",MI,978692.3551,2474617.055,-0.789536474012913,-0.470395295505479,-0.624667801459173,-0.38805751787674,-0.34206811771694,-0.35924020490162,0.0322920476332138,3.20905609479334,-0.58561610258515,-0.572727080364665
28003,"Alcorn County, Mississippi",MS,671996.7365,1339724.687,-0.791972302052855,0.537216718458148,0.428625782447733,-1.28741977898282,-0.580982417522055,0.41781563088044,-0.511477300768803,-0.283376865918591,0.107387191943168,-0.455808688898714
17003,"Alexander County, Illinois",IL,585384.5874,1592747.724,-1.11429160160841,-0.12265962764303,-0.332476793407948,-3.15215049288886,-1.30768007942928,1.26551290627905,-0.727258788229921,0.743809298996681,1.68993310175822,-0.61641468670652
37003,"Alexander County, North Carolina",NC,1320295.845,1533038.997,-0.378737366736229,0.556383251332457,0.673079260992856,0.11695604375655,-0.809941954835291,-0.35924020490162,0.144498421112995,0.407639281388047,-0.274729372901454,-0.341917905601154
51510,"Alexandria city, Virginia",VA,1616375.556,1915884.153,2.77388244885124,0.0388868637261369,3.15699863094532,1.5264192454737,4.23712262854777,-0.836069922313338,-0.692733750236142,-0.82498411651028,0.869366849563382,0.472716623159508
40003,"Alfalfa County, Oklahoma",OK,-205403.4672,1523098.114,-0.236011010233689,0.33186100909056,-1.09273314524674,0.398186550507892,-0.272384780273781,0.311853471455614,4.16666534738823,0.575724290192364,-0.363155887717945,-0.268190235564772
26003,"Alger County, Michigan",MI,723112.0109,2638021.387,-0.278210085195926,-1.20146162085409,-0.875033552153458,0.1362404901763,-0.272384780273781,-0.35924020490162,2.11242558675839,1.45350155839269,-0.131525366787346,-0.566821413452158
19005,"Allamakee County, Iowa",IA,373019.536,2263480.592,0.130021527660279,-0.82908326786753,-0.431240566523157,0.0707213350513467,-0.501344317587017,-0.836069922313338,0.118604642617661,0.37028705720931,-0.508948281196621,-0.186976513697127
26005,"Allegan County, Michigan",MI,823249.3525,2220886.351,0.996122978835286,-1.17134278348017,0.661894100804623,0.838755754602557,0.0660771444501327,-0.924371721834027,-0.123070623338791,-0.264700753829222,-0.535123545412822,-0.157290126894393
24001,"Allegany County, Maryland",MD,1463675.83,1978141.473,-0.625809329814658,-0.185635378515758,0.76630315600881,-0.0375295123973518,-0.262430017781901,0.311853471455614,0.938574294969909,-0.021911296667431,-0.0376947740541707,-0.558188104453514
36003,"Allegany County, New York",NY,1464343.971,2278549.081,-0.225280200219891,-0.158254617266746,0.0153238400408192,0.170390313233232,0.105896194417652,-0.00603300681886521,0.0409233071316593,-0.432785762633539,-0.495652290537922,-0.573872237801079
37005,"Alleghany County, North Carolina",NC,1314686.836,1596855.37,-0.888944591318649,0.0991245384739633,0.0322597071223595,-0.422133679753941,-0.272384780273781,0.559098510113542,-0.425164705784356,1.69629101555448,-0.505300218231726,0.0144543046685435
51005,"Alleghany County, Virginia",VA,1388489.991,1756147.201,-0.628376824235137,0.37567022708898,-0.151404401596931,-0.605053204986989,-0.819896717327171,-0.235617685572655,-0.338852110799909,1.2107121012309,-0.240675868973556,-0.585048815520883
42003,"Allegheny County, Pennsylvania",PA,1340289.253,2052719.326,0.667022860682059,1.07935579118858,2.09328002282829,0.84957134380775,2.02716535535046,-0.58882488365541,-0.61505241475014,-0.15264408129301,0.252691729036324,-0.535424607012208
18003,"Allen County, Indiana",IN,909147.7872,2061564.647,0.259252080157735,0.000553797977520321,1.47543852657609,0.957083493466436,0.703181943930441,-0.270938405380931,-0.442427224781246,-1.01174523740397,0.154630043987256,-0.142169578672455
20001,"Allen County, Kansas",KS,60879.89716,1650231.952,-0.523241219376024,-0.692179461622472,-0.330790883472036,-0.203025868288343,-0.381887167684459,0.258872391743201,-0.330220851301465,-0.0592635208461673,-0.481819766116406,-0.419276494318075
21003,"Allen County, Kentucky",KY,866134.8711,1567596.012,-0.477750484900353,0.0279345592265319,0.174282092396937,-0.424706638984713,-0.511299080078897,0.435475990784578,-0.261170775313906,-0.189996305471748,-0.587914136609117,-0.535124165591277
39003,"Allen County, Ohio",OH,993096.8989,2035636.131,-0.409744799352787,-0.355396098259629,1.01255833670067,0.614325002486924,-0.431660980143858,0.117589512510099,0.109973383119217,-0.376757426365434,0.146080992911234,-0.450307658565307
22003,"Allen Parish, Louisiana",LA,303229.5414,846900.6908,-1.02370513179868,0.184004898345899,-0.158411580802248,-0.964929001899501,-1.13844911706733,1.03592822752526,2.70798249215108,-0.582194659348489,0.628152038758828,-0.194350427176511
45005,"Allendale County, South Carolina",SC,1354654.169,1206555.333,-1.80909509170426,1.56125718917118,-0.402758049164168,-1.80755548768552,-1.25790626696988,3.66732185324178,1.37013726989215,0.444991505566784,4.44078149184579,-0.441220326893259
26007,"Alpena County, Michigan",MI,971106.5537,2512884.358,-0.519686227101515,-0.185635378515758,0.0452329509255889,-0.034385565547906,-0.670575279948974,0.152910232318374,-0.269802034812351,1.22938821332027,-0.578811335917396,-0.589597098089883
06003,"Alpine County, California",CA,-2033713.929,1985978.13,1.89784018594566,1.29292572893087,-1.99394641408983,0.995615393207572,1.6090653306915,0.205891312030788,1.49097490287037,1.24806432540963,-0.583333327217165,0.342747611076585
06005,"Amador County, California",CA,-2107438.597,1987764.557,0.619952129639939,0.0881722339743584,0.212145889780561,0.579737085937801,-0.282339542765661,-0.624145603463686,1.65496883334082,1.52820600675016,-0.45248693029731,0.358482375205988
51007,"Amelia County, Virginia",VA,1572483.652,1737932.252,0.27268205097255,-0.180159226265956,-0.112840152950959,-0.339659612317744,-0.571027655030176,-0.836069922313338,-0.382008408292133,0.650428738549838,0.903545313031282,-0.462141861927637
51009,"Amherst County, Virginia",VA,1466213.169,1748905.138,-0.095325482629479,-0.714084070621681,0.239564114316108,-0.45584911619357,-0.152927630371224,-0.394560924709895,-0.735890047728366,0.63175262646047,0.659642752482033,-0.512600782124248
28005,"Amite County, Mississippi",MS,493374.6591,913342.1974,-1.10698411748858,1.8405409539111,-0.550940806818312,-1.9601666568089,-1.41718246683996,1.30083362608733,-0.218014477821682,1.24806432540963,2.2002888387219,-0.692055396728871
20003,"Anderson County, Kansas",KS,61295.50145,1687039.326,-0.110203783630205,-0.202063835265164,-0.685519175094366,-1.40727450373558,-0.809941954835291,-0.447542004422308,-0.200751958824794,-0.30205297800796,-0.568635478353469,-0.532895342044829
21005,"Anderson County, Kentucky",KY,955348.6486,1718643.125,0.594540518196221,-1.04812935785962,0.529251725285755,0.634777981675099,0.18553429435269,-0.995013161450578,-0.15759566133257,0.0154409275113068,-0.455406813767878,-0.548990247014334
45007,"Anderson County, South Carolina",SC,1213040.652,1358418.683,0.0137601136457557,0.307218323966451,1.03203276077437,0.414557222352226,0.265172394287729,0.223551671934925,-0.701365009734587,-0.15264408129301,0.442645908257109,-0.409608774589302
47001,"Anderson County, Tennessee",TN,1049963.565,1517303.506,-0.00717484085969066,0.529002490083445,0.932724017428781,0.754376020051753,0.105896194417652,-0.0590140865312782,-0.494214781771914,0.239554272583729,-0.408442455344735,-0.466102102615641
